tick,timestamp_s,frame_fresh,last_gate_passed,next_gate_index,body_forward_elevation_rad,body_vx_m_s,body_vy_m_s,body_vz_m_s,debug_world_x_m,debug_world_y_m,debug_world_z_m,debug_world_yaw_rad,command_source,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,rc_throttle,rc_roll,rc_pitch,rc_yaw,rc_arm
6996,6.996000,1,-1,0,0.137889,-3.173336,-4.189798,1.278273,20.851862,-2.532173,1.189626,2.182353,reactive_fallback,detected,0.577480,-0.073098,-0.293022,4.426676,296.567,276.546,-0.014774,0.000000,-0.092868,0.562033,1562,1495,1500,1467,1800
7000,7.000000,0,-1,0,0.139271,-3.184201,-4.173845,1.272230,20.873472,-2.532692,1.189827,2.186032,reactive_fallback,detected,0.577480,-0.073098,-0.293022,4.426676,296.567,276.546,-0.014774,0.000000,-0.092868,0.562033,1562,1495,1500,1467,1800
7020,7.020000,0,-1,0,0.138268,-3.243744,-4.083204,1.258085,20.981080,-2.535283,1.190830,2.205084,reactive_fallback,detected,0.577480,-0.073098,-0.293022,4.426676,296.567,276.546,-0.014774,0.000000,-0.092868,0.562033,1562,1495,1500,1467,1800
7029,7.029000,1,-1,0,0.139850,-3.264845,-4.043102,1.263837,21.029262,-2.536439,1.191278,2.212838,reactive_fallback,detected,0.572788,-0.066243,-0.305333,4.665202,298.771,280.861,-0.013280,0.000000,-0.083474,0.552799,1553,1495,1500,1471,1800
7040,7.040000,0,-1,0,0.145012,-3.285359,-4.003197,1.256535,21.087958,-2.537838,1.191823,2.221398,reactive_fallback,detected,0.572788,-0.066243,-0.305333,4.665202,298.771,280.861,-0.013280,0.000000,-0.083474,0.552799,1553,1495,1500,1471,1800
7060,7.060000,0,-1,0,0.144702,-3.330990,-3.927029,1.224006,21.194126,-2.540379,1.192807,2.237799,reactive_fallback,detected,0.572788,-0.066243,-0.305333,4.665202,298.771,280.861,-0.013280,0.000000,-0.083474,0.552799,1553,1495,1500,1471,1800
7062,7.062000,1,-1,0,0.144344,-3.335499,-3.917986,1.225089,21.204703,-2.540633,1.192905,2.239433,reactive_fallback,detected,0.570730,-0.059305,-0.314232,4.853933,301.000,284.000,-0.011847,-0.000413,-0.074464,0.546125,1546,1496,1500,1474,1800
7080,7.080000,0,-1,0,0.149613,-3.362814,-3.845130,1.249274,21.299584,-2.542905,1.193786,2.252093,reactive_fallback,detected,0.570730,-0.059305,-0.314232,4.853933,301.000,284.000,-0.011847,0.000000,-0.074464,0.546125,1546,1496,1500,1474,1800
7095,7.095000,1,-1,0,0.153710,-3.384520,-3.801060,1.223285,21.378246,-2.544782,1.194513,2.262040,reactive_fallback,detected,0.572854,-0.057748,-0.324092,4.881356,301.500,287.500,-0.011578,-0.000670,-0.072779,0.538730,1539,1496,1500,1475,1800
7100,7.100000,0,-1,0,0.151910,-3.395023,-3.784125,1.210934,21.404384,-2.545409,1.194756,2.265768,reactive_fallback,detected,0.572854,-0.057748,-0.324092,4.881356,301.500,287.500,-0.011578,-0.001586,-0.072779,0.538730,1539,1496,1501,1475,1800
7120,7.120000,0,-1,0,0.149739,-3.424839,-3.704879,1.229648,21.508520,-2.547910,1.195724,2.279051,reactive_fallback,detected,0.572854,-0.057748,-0.324092,4.881356,301.500,287.500,-0.011578,-0.002691,-0.072779,0.538730,1539,1496,1501,1475,1800
7128,7.128000,1,-1,0,0.155223,-3.427870,-3.682376,1.238423,21.549997,-2.548892,1.196108,2.282945,reactive_fallback,detected,0.576026,-0.057748,-0.331096,4.881356,301.500,290.000,-0.011643,-0.003484,-0.073182,0.533477,1533,1496,1501,1474,1800
7140,7.140000,0,-1,0,0.157212,-3.440225,-3.657162,1.203690,21.612035,-2.550355,1.196683,2.289621,reactive_fallback,detected,0.576026,-0.057748,-0.331096,4.881356,301.500,290.000,-0.011643,-0.002466,-0.073182,0.533477,1533,1496,1501,1474,1800
7160,7.160000,0,-1,0,0.151083,-3.466478,-3.588490,1.197269,21.714927,-2.552796,1.197639,2.301566,reactive_fallback,detected,0.576026,-0.057748,-0.331096,4.881356,301.500,290.000,-0.011643,-0.005603,-0.073182,0.533477,1533,1496,1502,1474,1800
7161,7.161000,1,-1,0,0.151600,-3.466637,-3.584893,1.201108,21.720054,-2.552917,1.197687,2.301997,reactive_fallback,detected,0.577288,-0.059305,-0.335282,4.965517,301.000,291.500,-0.011983,-0.007664,-0.075320,0.530338,1530,1496,1503,1474,1800
7180,7.180000,0,-1,0,0.163460,-3.468352,-3.543233,1.209178,21.817220,-2.555185,1.198591,2.309453,reactive_fallback,detected,0.577288,-0.059305,-0.335282,4.965517,301.000,291.500,-0.011983,-0.001445,-0.075320,0.530338,1530,1496,1501,1474,1800
7194,7.194000,1,-1,0,0.155060,-3.489014,-3.510334,1.158399,21.888496,-2.556859,1.199259,2.317354,reactive_fallback,detected,0.577906,-0.064328,-0.344538,5.122542,299.387,294.832,-0.013011,-0.011120,-0.081786,0.523396,1523,1495,1504,1471,1800
7200,7.200000,0,-1,0,0.153113,-3.494529,-3.488946,1.166863,21.918953,-2.557577,1.199548,2.320352,reactive_fallback,detected,0.577906,-0.064328,-0.344538,5.122542,299.387,294.832,-0.013011,-0.012181,-0.081786,0.523396,1523,1495,1504,1471,1800
7220,7.220000,0,-1,0,0.168092,-3.487512,-3.439223,1.226541,22.020129,-2.559928,1.200510,2.326245,reactive_fallback,detected,0.577906,-0.064328,-0.344538,5.122542,299.387,294.832,-0.013011,-0.004021,-0.081786,0.523396,1523,1495,1501,1471,1800
7227,7.227000,1,-1,0,0.168329,-3.492203,-3.432738,1.198868,22.055432,-2.560744,1.200847,2.329047,reactive_fallback,detected,0.581975,-0.073710,-0.357072,5.258169,296.370,299.380,-0.015014,-0.011063,-0.094374,0.513995,1514,1495,1504,1467,1800
7240,7.240000,0,-1,0,0.157703,-3.511924,-3.406076,1.145454,22.120835,-2.562272,1.201478,2.335821,reactive_fallback,detected,0.581975,-0.073710,-0.357072,5.258169,296.370,299.380,-0.015014,-0.017037,-0.094374,0.513995,1514,1495,1506,1467,1800
7260,7.260000,1,-1,0,0.166310,-3.508044,-3.347967,1.221746,22.221030,-2.564601,1.202455,2.341645,reactive_fallback,detected,0.581975,-0.073710,-0.357072,5.258169,296.370,299.380,-0.015014,-0.012198,-0.094374,0.513995,1514,1495,1504,1467,1800
7280,7.280000,0,-1,0,0.167385,-3.517201,-3.333633,1.154134,22.320821,-2.566887,1.203433,2.348220,reactive_fallback,detected,0.581975,-0.073710,-0.357072,5.258169,296.370,299.380,-0.015014,-0.011593,-0.094374,0.513995,1514,1495,1504,1467,1800
7293,7.293000,1,-1,0,0.154572,-3.534603,-3.304353,1.111957,22.385445,-2.568393,1.204072,2.354319,reactive_fallback,detected,0.579973,-0.080543,-0.364390,5.396248,294.170,302.055,-0.016349,-0.023454,-0.102768,0.508507,1509,1494,1508,1464,1800
