tick,timestamp_s,frame_fresh,last_gate_passed,next_gate_index,body_forward_elevation_rad,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,rc_throttle,rc_roll,rc_pitch,rc_yaw,rc_arm
13266,13.266000,1,1,2,-0.039378,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13280,13.280000,0,1,2,-0.051356,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13299,13.299000,1,1,2,-0.067686,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13300,13.300000,0,1,2,-0.067282,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13320,13.320000,0,1,2,-0.066706,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13332,13.332000,1,1,2,-0.084824,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13340,13.340000,0,1,2,-0.091511,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13360,13.360000,0,1,2,-0.085426,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13365,13.365000,1,1,2,-0.088910,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13380,13.380000,0,1,2,-0.110261,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13398,13.398000,1,1,2,-0.109690,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13400,13.400000,0,1,2,-0.108869,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13420,13.420000,0,1,2,-0.126713,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13431,13.431000,1,1,2,-0.137658,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13440,13.440000,0,1,2,-0.134981,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13460,13.460000,0,1,2,-0.141847,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13464,13.464000,1,1,2,-0.147994,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13480,13.480000,0,1,2,-0.158770,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13497,13.497000,1,1,2,-0.153836,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13500,13.500000,0,1,2,-0.156342,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13520,13.520000,0,1,2,-0.181351,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13530,13.530000,1,1,2,-0.178000,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13540,13.540000,0,1,2,-0.173670,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13560,13.560000,0,1,2,-0.196523,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13563,13.563000,1,1,2,-0.199137,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13580,13.580000,0,1,2,-0.190779,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13596,13.596000,1,1,2,-0.192300,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13600,13.600000,0,1,2,-0.198065,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13620,13.620000,0,1,2,-0.210945,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13629,13.629000,1,1,2,-0.204502,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13640,13.640000,0,1,2,-0.206976,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13660,13.660000,0,1,2,-0.227688,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13662,13.662000,1,1,2,-0.227419,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13680,13.680000,0,1,2,-0.217845,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13695,13.695000,1,1,2,-0.234441,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13700,13.700000,0,1,2,-0.240644,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13720,13.720000,0,1,2,-0.235925,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13728,13.728000,1,1,2,-0.235154,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13740,13.740000,0,1,2,-0.249439,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13760,13.760000,0,1,2,-0.257085,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13761,13.761000,1,1,2,-0.256266,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13780,13.780000,0,1,2,-0.255314,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13794,13.794000,1,1,2,-0.272246,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13800,13.800000,0,1,2,-0.273418,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13820,13.820000,0,1,2,-0.263281,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13827,13.827000,1,1,2,-0.269276,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13840,13.840000,0,1,2,-0.285592,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13860,13.860000,1,1,2,-0.277874,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13880,13.880000,0,1,2,-0.292126,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13893,13.893000,1,1,2,-0.299146,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13900,13.900000,0,1,2,-0.294066,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13920,13.920000,0,1,2,-0.295996,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13926,13.926000,1,1,2,-0.303934,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13940,13.940000,0,1,2,-0.308563,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13959,13.959000,1,1,2,-0.301298,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13960,13.960000,0,1,2,-0.302088,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13980,13.980000,0,1,2,-0.322281,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
13992,13.992000,1,1,2,-0.314381,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14000,14.000000,0,1,2,-0.309846,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14020,14.020000,0,1,2,-0.328436,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14025,14.025000,1,1,2,-0.330767,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14040,14.040000,0,1,2,-0.321074,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14058,14.058000,1,1,2,-0.328365,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14060,14.060000,0,1,2,-0.330820,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14080,14.080000,0,1,2,-0.332309,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14091,14.091000,1,1,2,-0.326198,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14100,14.100000,0,1,2,-0.332702,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14120,14.120000,0,1,2,-0.344266,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14124,14.124000,1,1,2,-0.340922,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14140,14.140000,0,1,2,-0.334669,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14157,14.157000,1,1,2,-0.352123,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14160,14.160000,0,1,2,-0.352841,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14180,14.180000,0,1,2,-0.338405,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14190,14.190000,1,1,2,-0.343679,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14200,14.200000,0,1,2,-0.354754,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14220,14.220000,0,1,2,-0.344788,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14223,14.223000,1,1,2,-0.342421,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14240,14.240000,0,1,2,-0.352303,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14256,14.256000,1,1,2,-0.358209,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14260,14.260000,0,1,2,-0.353944,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14280,14.280000,0,1,2,-0.344237,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14289,14.289000,1,1,2,-0.354405,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14300,14.300000,0,1,2,-0.358523,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14320,14.320000,0,1,2,-0.340269,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14322,14.322000,1,1,2,-0.340394,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14340,14.340000,0,1,2,-0.354953,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14355,14.355000,1,1,2,-0.344260,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14360,14.360000,0,1,2,-0.338631,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14380,14.380000,0,1,2,-0.346737,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14388,14.388000,1,1,2,-0.350898,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14400,14.400000,0,1,2,-0.340706,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14420,14.420000,0,1,2,-0.336434,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14421,14.421000,1,1,2,-0.337438,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14440,14.440000,0,1,2,-0.340907,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14454,14.454000,1,1,2,-0.325906,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14460,14.460000,0,1,2,-0.326193,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14480,14.480000,0,1,2,-0.341701,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14487,14.487000,1,1,2,-0.336520,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14500,14.500000,0,1,2,-0.321167,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14520,14.520000,1,1,2,-0.331576,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14540,14.540000,0,1,2,-0.317527,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14553,14.553000,1,1,2,-0.313478,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14560,14.560000,0,1,2,-0.319658,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14580,14.580000,0,1,2,-0.315538,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14586,14.586000,1,1,2,-0.306877,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14600,14.600000,0,1,2,-0.302227,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14619,14.619000,1,1,2,-0.314050,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14620,14.620000,0,1,2,-0.313479,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14640,14.640000,0,1,2,-0.291714,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14652,14.652000,1,1,2,-0.297891,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14660,14.660000,0,1,2,-0.303320,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14680,14.680000,0,1,2,-0.284699,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14685,14.685000,1,1,2,-0.281043,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14700,14.700000,0,1,2,-0.289422,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14718,14.718000,1,1,2,-0.282506,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14720,14.720000,0,1,2,-0.279485,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14740,14.740000,0,1,2,-0.270264,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14751,14.751000,1,1,2,-0.277528,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14760,14.760000,0,1,2,-0.272416,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14780,14.780000,0,1,2,-0.251669,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14784,14.784000,1,1,2,-0.253411,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14800,14.800000,0,1,2,-0.261732,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14817,14.817000,1,1,2,-0.240372,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14820,14.820000,0,1,2,-0.237102,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14840,14.840000,0,1,2,-0.242266,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14850,14.850000,1,1,2,-0.239086,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14860,14.860000,0,1,2,-0.224604,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14880,14.880000,0,1,2,-0.219349,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14883,14.883000,1,1,2,-0.221268,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14900,14.900000,0,1,2,-0.212762,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14916,14.916000,1,1,2,-0.193559,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14920,14.920000,0,1,2,-0.193915,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14940,14.940000,0,1,2,-0.201136,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14949,14.949000,1,1,2,-0.190333,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14960,14.960000,0,1,2,-0.177743,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14980,14.980000,0,1,2,-0.185869,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
14982,14.982000,1,1,2,-0.185977,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15000,15.000000,0,1,2,-0.165726,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15015,15.015000,1,1,2,-0.160834,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15020,15.020000,0,1,2,-0.164473,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15040,15.040000,0,1,2,-0.156931,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15048,15.048000,1,1,2,-0.145592,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15060,15.060000,0,1,2,-0.141805,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15080,15.080000,0,1,2,-0.144690,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15081,15.081000,1,1,2,-0.143599,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15100,15.100000,0,1,2,-0.121795,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15114,15.114000,1,1,2,-0.127398,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15120,15.120000,0,1,2,-0.127756,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15140,15.140000,0,1,2,-0.102891,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15147,15.147000,1,1,2,-0.099377,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15160,15.160000,0,1,2,-0.104975,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15180,15.180000,1,1,2,-0.086965,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15200,15.200000,0,1,2,-0.080171,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15213,15.213000,1,1,2,-0.080813,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15220,15.220000,0,1,2,-0.072195,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15240,15.240000,0,1,2,-0.053298,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15246,15.246000,1,1,2,-0.056280,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15260,15.260000,0,1,2,-0.056028,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15279,15.279000,1,1,2,-0.031633,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15280,15.280000,0,1,2,-0.031114,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15300,15.300000,0,1,2,-0.036988,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15312,15.312000,1,1,2,-0.025606,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15320,15.320000,0,1,2,-0.013488,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15340,15.340000,0,1,2,-0.012081,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15345,15.345000,1,1,2,-0.013058,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15360,15.360000,0,1,2,0.002514,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15378,15.378000,1,1,2,0.015091,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15380,15.380000,0,1,2,0.014165,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15400,15.400000,0,1,2,0.016923,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15411,15.411000,1,1,2,0.032488,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15420,15.420000,0,1,2,0.037234,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15440,15.440000,0,1,2,0.032215,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15444,15.444000,1,1,2,0.036000,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15460,15.460000,0,1,2,0.057342,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15477,15.477000,1,1,2,0.053539,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15480,15.480000,0,1,2,0.052422,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15500,15.500000,0,1,2,0.071640,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15510,15.510000,1,1,2,0.079955,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15520,15.520000,0,1,2,0.075983,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15540,15.540000,0,1,2,0.083169,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15543,15.543000,1,1,2,0.087528,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15560,15.560000,0,1,2,0.097452,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15576,15.576000,1,1,2,0.092599,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
15580,15.580000,0,1,2,0.096024,search,0.000000,0.000000,0.000000,,,,0.000000,0.000000,0.450000,0.520000,1520,1500,1500,1658,1800
